id,score,ratings,name
1145,4.7,82.0,Starbucks (Dell Range and Windmill Rd)
1148,4.2,13.0,Baskin-Robbins (723 E 16th St)
1152,4.3,20.0,Village Inn
1154,4.5,24.0,Dog Haus &amp; Biergarten (Cheyenne)
1158,4.7,94.0,Dunkin' (6305 Missile Dr)
1166,4.5,51.0,Wing Shack (Cheyenne)
1168,4.4,25.0,Carl's Jr. (1101730)
1169,4.3,37.0,Denny's (2250 Etchepare Dr.)
1170,4.6,12.0,Shari's Cafe (Cheyenne)
1173,4.6,24.0,McDonald's® (5701 N YELLOWSTONE RD)
1174,4.0,21.0,Red Lobster (1923 Dell Range Blvd.)
1175,4.1,53.0,Dickey's Barbecue Pit (WY-0935) 1400 Dell Range Blvd
1176,4.5,30.0,Outback Steakhouse (1626 Fleischli Pkwy)
1177,4.2,51.0,Buffalo Wild Wings (1740 Prairie Avenue)
1178,4.7,28.0,Perkins Restaurant &amp; Bakery (1730 Dell Range Blvd)
1179,4.9,49.0,Five Guys WY-1626
1181,4.1,29.0,IHOP (1938 Dell Range Blvd)
1182,4.4,15.0,The Burger Den (2250 Etchepare Dr.)
1184,4.8,32.0,Starbucks (Yellowstone and Storey - Cheye)
1188,4.3,62.0,Applebee's (Cheyenne)
1189,4.0,48.0,Old Chicago 74 (1734 Meadowland Dr.)
1190,4.5,35.0,Panera (2440 Dell Range Blvd)
1191,4.9,36.0,Taco Bell (1729 Dell Range Blvd)
1192,4.6,65.0,KFC (2414 E. Lincolnway)
1194,4.8,12.0,Walgreens (1501 Dell Range Blvd)
1195,4.6,36.0,Chipotle Mexican Grill (1508 Dell Range Blvd)
1197,4.2,17.0,Cold Stone Creamery (2316 Dell Range Blvd)
1199,4.4,100.0,McDonald's® (2535 E LINCOLNWAY)
1248,4.3,18.0,Pizza Ranch (5011 E 2Nd St)
1249,4.8,37.0,Fuzzy's Taco Shop  (3243 Talon Drive Suite 400)
1282,3.9,10.0,Outback Steakhouse (229 Miracle Rd)
1283,4.4,22.0,Denny's (4220 Hospitality Lane)
1285,4.4,27.0,KFC (4100 East Second Street)
1286,4.2,13.0,Jersey Mike's Subs (3095 Talon Drive)
1287,4.5,23.0,Perkins Restaurant &amp; Bakery (4710 East Second St.)
1288,4.0,17.0,McDonald's® (4010 PLAZA DRIVE)
1290,4.4,30.0,Red Lobster (5010 East 2Nd Street)
1291,4.8,16.0,Buffalo Wild Wings (5071 E 2nd St)
1292,4.8,31.0,Five Guys WY-1515
1293,4.2,10.0,The Burger Den (4220 Hospitality Lane)
1294,4.5,11.0,Arby's (2607 Cy Ave)
1295,4.7,19.0,Starbucks (Cy Ave &amp; SW Wyoming Blvd - Cas)
1300,4.4,13.0,Taco Bell (3340 C-Y Ave)
1304,4.4,14.0,Burger King (596 North Poplar)
1305,4.2,24.0,Arby's (849)
1306,4.8,94.0,Starbucks (Eastridge Mall- Casper)
1349,4.8,11.0,Bubba's Bar-B-Que Restaurant
1352,4.8,12.0,Liberty Burger
1358,4.4,28.0,Dickey's Barbecue Pit (804 E 2nd St)
1360,4.2,17.0,Taco Bell (701 E Boxelder Rd)
1368,4.1,10.0,KFC (2250 South Douglas Highway)
1370,4.4,12.0,Buffalo Wild Wings (2550 S Douglas Hwy)
1372,4.7,17.0,Dairy Queen Grill &amp; Chill (2003 S Douglas Hwy)
1373,4.3,22.0,Perkins (2510 South Douglas)
1377,4.7,12.0,Qdoba Mexican Eats (2711 S Douglas Hwy)
1378,4.7,21.0,Taco Bell (86 SE Wyoming Blvd)
1386,4.5,17.0,Burger King (81 SE Wyoming Boulevard)
1387,4.5,33.0,McDonald's® (40 SE WYOMING BLVD)
1425,4.3,36.0,Arby's (883)
1428,4.2,54.0,Taco Bell (2500 E Lincoln Way)
1430,4.6,19.0,Walgreens (2304 E Lincolnway)
1431,4.6,21.0,McDonald's® (3410 DELL RANGE RD)
1433,4.4,23.0,McDonald's® (600 W F ST)
1450,4.8,13.0,Freshii (Eisenhower &amp; Calumet)
1457,4.9,14.0,Stir Fry 88
1462,4.9,19.0,Fresh Set 620 (2605 Oneida St)
1466,4.8,83.0,Bona Fide Juicery (College &amp; Oneida)
1467,4.5,100.0,Toppers Pizza (Appleton)
1468,4.6,58.0,Qdoba Mexican Eats (3813 E Calumet St)
1470,4.8,22.0,Moe's Southwest Grill (Oneida &amp; Morris)
1473,4.7,12.0,Taco John's (1416 N Richmond Street)
1474,4.3,19.0,Wild Burger (3201 E Calumet St.)
1476,4.5,31.0,Papa Johns (4055 E Calumet St)
1480,4.7,94.0,India Bhavan
1482,3.8,20.0,Emperor’s Buffet and Grill
1483,4.7,87.0,Panda Express (3641 W. College Av)
1484,4.7,100.0,Sushi Lover
1485,4.5,91.0,Chinagate
1486,4.8,62.0,China Garden
1488,4.8,46.0,Taste of Thai (Appleton)
1503,4.6,54.0,Firehouse Subs (Oneida &amp; Van Der Perren)
1504,4.5,49.0,Denny's (Oneida &amp; Ramada)
1505,4.4,25.0,Papa Johns (1930 East Mason Street)
1506,4.7,27.0,"The Exchange Coffee, Mercantile &amp; Eatery"
1510,4.1,10.0,MrBeast Burger (2605 South Oneida Street #100)
1511,4.7,11.0,Erbert &amp; Gerbert's (400 Reid St)
1516,4.3,31.0,Graystone Ale House
1517,4.7,14.0,Mad Chicken (Green Bay)
1518,4.9,14.0,Burger King (1007 Main Avenue)
1519,4.8,15.0,La Java Roasting House (Mason St)
1520,4.6,42.0,Rookies Sports Bar &amp; Grill
1521,4.5,58.0,Five Guys WI-1062 2883 Oneida St
1522,4.9,74.0,Panera (2627 Oneida Street)
1523,4.5,73.0,Dunkin' (1490 Oneida St)
1524,4.6,45.0,El Azteca Mexican Restaurant (Eisenhower)
1527,4.6,28.0,Pasqually's Pizza &amp; Wings P319 (1273 Lombardi Access Dr)
1528,4.6,13.0,Rocky Rococo Pizza &amp; Pasta (Appleton East)
1531,4.9,28.0,Cousin's Subs (3020 E. College Ave.)
1533,4.9,41.0,Jersey Mike's Subs (3216 County Road KK)
1534,4.6,36.0,Garden View Family Restaurant
1535,4.7,30.0,Hardee's (3401 N Ballard Rd)
1536,4.3,58.0,Famous Dave's (Westhill &amp; Wisconsin)
1537,4.4,29.0,Appleton Beer Factory
1538,4.4,100.0,El Jaripeo Freedom Rd
1539,4.5,65.0,Wendy's  (3300 S. Oneida)
1540,4.5,93.0,Perkins Restaurant &amp; Bakery (Appleton II)
1541,4.7,100.0,Noodles &amp; Company (3719 E Calumet St)
1542,4.4,17.0,Arby's (1350 Delanglade St)
1543,4.5,100.0,Red Robin Gourmet Burgers (N109 Stoneybrook Rd)
1544,4.7,21.0,McDonald's® (Lawe &amp; Sarah)
1547,4.3,29.0,The Burger Den (Oneida &amp; Ramada)
1549,4.2,72.0,Pastorcito Mexican Restaurant
1550,4.3,79.0,Applebee's (Green Bay West)
1551,4.6,49.0,IHOP (Oneida &amp; Anderson)
1552,4.4,49.0,The Bar Green Bay - Holmgren Way
1553,4.7,51.0,The Bar Appleton - Lynndale
1554,4.5,16.0,Arby's (473 West Calumet St)
1555,4.5,29.0,Fazoli's (2720 N. Richmond Street)
1556,4.3,39.0,KFC (111 E. Wisconsin Ave.)
1557,4.5,65.0,Red Lobster (1251 Lombardi Access Road)
1558,4.4,68.0,El Azteca Mexican Restaurant (Northland)
1559,4.2,100.0,Buffalo Wild Wings (3201 E Calumet St)
1561,4.7,83.0,The Bar Appleton - The Avenue
1562,4.9,93.0,Sai Ram Indian Cuisine
1563,4.9,46.0,Island Sushi (Eisenhower &amp; Calumet)
1564,4.7,100.0,Bamboo (2230 E Northland Ave)
1565,4.9,84.0,Bona Fide Juicery (Main &amp; 4th St)
1566,4.9,100.0,Starbucks (Main &amp; North 10th)
1567,4.7,42.0,Potbelly Sandwich Shop (Green Bay DT | 444)
1569,4.8,85.0,Tropical Smoothie Cafe (3212 E Calumet St Ste B)
1570,4.4,25.0,Schlotzsky's (2420 West Mason Street)
1572,4.7,46.0,Old Chicago 65 (2495 South Oneida Street)
1573,4.5,78.0,Wingstop (Oneida &amp; Plymrock Terrace)
1574,5.0,25.0,Taco Bell (1501 Main Avenue)
1577,4.7,55.0,Qdoba Mexican Eats (2476 S. Oneida Street)
1578,4.5,91.0,Panda Express (2435 S Oneida St)
1579,4.9,15.0,Baskin-Robbins (1221 Lombardi Access Rd)
1580,4.8,57.0,Cold Stone Creamery (Calumet &amp; Kensington)
1581,4.6,55.0,The Cozzy Corner (Walnut &amp; College)
1582,4.7,60.0,Fazoli's (2494 W. Mason Street)
1583,4.9,39.0,Cold Stone Creamery (Oneida &amp; Morris)
1584,4.8,70.0,Chipotle Mexican Grill (W3198 County Road Kk Ste A)
1585,4.7,60.0,Dairy Queen Grill &amp; Chill (2240 S Ridge Rd)
1591,4.7,19.0,Taco Bell (321 Highway 13)
1592,4.8,12.0,Walgreens (300 STATE HIGHWAY 13)
1593,4.7,100.0,Noodles &amp; Company (2665 S Oneida St)
1594,4.3,20.0,A&amp;W All-American Food (510 S Monroe Ave)
1595,4.4,23.0,Burger King (2219 Main Street)
1597,4.4,41.0,IHOP (346 Highway 13)
1598,4.9,15.0,Arby's (710 Trout Rd)
1599,4.6,11.0,Starbucks (Wisconsin Dells - Highway 12 &amp;)
1603,4.5,41.0,"Uno Pizzeria &amp; Grill (1000 Wisconsin Dells Parkway South, PO Box 220)"
1608,4.4,27.0,Qdoba Mexican Eats (1241 Kalahari Dr. Suite 1)
1609,4.6,11.0,Pizza Ranch (1131 Frontage Rd E)
1616,4.9,15.0,Burger King (611 North Frontage Road)
1626,3.8,12.0,"MyRosati's Pizza (75 Gasser Rd., Ste. C)"
1628,4.5,13.0,McDonald's® (2325 WISCONSIN DELLS PARKWAY)
1630,4.7,40.0,"Noodles &amp; Company (75 Gasser Rd, Ste E)"
1631,4.7,38.0,KFC (31 S. Wisconsin Dells Pkwy.)
1632,4.5,17.0,Five Guys WI-1877 1300 Great Wolf Dr
1633,3.9,16.0,Jose's Authentic Mexican Restaurant
1634,4.3,24.0,Cracker Barrel Old Country Store (1295 WI Dells Pkwy South)
1635,4.1,35.0,Applebee's (Wisconsin Dells)
1636,4.3,41.0,Brat House Grill
1637,4.4,53.0,Buffalo Wild Wings (2101 S Oneida St)
1638,4.5,30.0,"Papa Johns (807 Main Ave, Suite 809)"
1640,4.6,24.0,Papa Johns (902 West Northland Avenue)
1641,4.9,100.0,Starbucks (Oneida &amp; Ramada)
1643,4.2,41.0,KFC (2314 South Oneida)
1644,4.6,65.0,Burger King (1005 South Military Avenue)
1650,4.1,81.0,Buffalo Wild Wings (500 S Koeller St)
1654,4.4,21.0,Qdoba Mexican Eats (1900 Menard Drive)
1656,4.4,19.0,Wild Burger (500 S Koeller St.)
1657,4.1,22.0,Toppers Pizza (Oshkosh)
1658,4.3,49.0,Dunkin' (1714 Oshkosh Ave)
1664,4.0,14.0,A&amp;W Restaurants (2187 West 9th Ave)
1665,4.5,19.0,Burger King (620 North Main Street)
1674,4.8,21.0,Jersey Mike's Subs (1694  S. Koeller Street)
1676,3.7,21.0,Wendy's  (2360 Westowne Ave)
1677,4.0,29.0,Applebee's (Oshkosh)
1678,4.2,24.0,Arby's (2040 S Koeller St)
1680,4.7,41.0,Five Guys WI-0664 1564 S. Koeller St
1681,4.7,55.0,Red Robin Gourmet Burgers (600 S Koeller St)
1682,4.6,11.0,KFC (1020 Winneconne Avenue)
1683,4.7,15.0,Arby's (1131 Westowne Dr)
1684,4.4,45.0,IHOP (1400 S Koeller Street)
1685,4.2,21.0,Fazoli's (1875 S. Koeller Street)
1686,4.5,33.0,The Bar - Oshkosh
1687,4.3,63.0,Starbucks (Murdock &amp; Jackson)
1688,4.7,47.0,Potbelly Sandwich Shop (Oshkosh | 494)
1689,3.9,62.0,Taco Bell (1140 Koeller)
1692,3.9,29.0,McDonald's® (1995 MENARD DR)
1693,4.4,25.0,Jersey Mike's Subs (1169 West Winneconne Ave)
1695,4.3,100.0,Taco Bell (1800 W Jackson)
1696,4.9,69.0,Starbucks (Winneconne &amp; South Lake)
1703,4.2,12.0,Tokyo Hut (Southridge)
1704,4.5,13.0,Holy Land Grocery &amp; Bakery
1705,4.4,23.0,"Grimaldi's  (20119 Lord Street, Space J-101)"
1708,4.7,89.0,Starbucks (Howell &amp; Puetz)
1709,4.4,54.0,Toppers Pizza (Franklin)
1710,4.8,49.0,Carrabba's (18365 W Bluemound Road)
1711,4.6,44.0,Cold Stone Creamery (2935 S 108Th St)
1714,4.5,61.0,Qdoba Mexican Eats (5075 S. 76th Street)
1715,4.8,49.0,Chipotle Mexican Grill (5794 S 108Th St)
1716,4.1,15.0,Yofresh Yogurt Cafe
1718,4.9,64.0,Mama D's Coffee (Waukesha)
1719,4.3,33.0,Marco's Pizza (139 E BROADWAY STREET)
1720,4.3,20.0,Wild Burger (1180 W Sunset Dr.)
1721,4.5,24.0,Firehouse Subs (180 East Sunset Dr)
1722,4.4,51.0,Bravo (95 N Moreland)
1724,4.8,34.0,Indian Delight
1726,4.4,38.0,Pho Ever
1731,4.5,27.0,India Palace
1733,4.6,30.0,Rosati's (Franklin)
1734,4.7,88.0,Jin’s Sushi Seafood &amp; Bar
1735,4.8,65.0,Al-Yousef Supermarket &amp; Restaurant
1737,4.2,12.0,Appa's (108th St &amp; Edgerton)
1738,4.8,60.0,Carrabba's (4765 S 76th Street)
1739,4.4,200.0,Pho Cali Noodle House
1741,4.3,41.0,Panda Express (5230 S 76th St)
1742,4.4,128.0,Buffalo Wild Wings (8171 S Howell Ave)
1755,4.5,33.0,Brewtown Eatery
1757,4.1,17.0,MKE Brunch
1761,4.6,25.0,Sunny Side Up Cafe - New Berlin
1762,4.2,10.0,Golden Corral (1673 Arcadian Ave)
1766,3.9,11.0,Burger King (4980 South 76th Street)
1767,4.5,26.0,Point Burger Bar (New Berlin)
1768,4.5,12.0,Firehouse Subs (4824 S Moorland Rd)
1769,4.9,56.0,Sobelman's Pub and Grill (Waukesha)
1775,4.7,115.0,Taqueria El Palmar 
1778,4.5,46.0,Dunkin' (7535 W Cold Spring Rd)
1781,4.5,41.0,1201-Bonefish Grill (18355 West Bluemound Road)
1782,4.8,35.0,Fleming’s Prime Steakhouse &amp; Wine Bar (Brookfield)
1783,4.1,76.0,Crab Du Jour
1785,4.6,51.0,Mad Chicken
1786,3.8,27.0,Chili's (6439 South 27th Street)
1787,4.2,24.0,El Sol de Mexico
1788,4.4,50.0,Bar Louie (Brookfield)
1790,4.4,200.0,Famous Dave's - Greenfield
1791,4.6,97.0,Dairy Queen (8770 S Howell Ave #1)
1792,4.2,71.0,Red Robin Gourmet Burgers (7575 Edgerton Ave)
1794,4.8,94.0,Noodles &amp; Company (4859 S 76th St)
1795,4.0,107.0,Applebee's (Oak Creek)
1796,4.6,106.0,A&amp;W Hales Corners
1797,4.6,120.0,Panera (7840 West Layton Avenue)
1799,4.5,163.0,Portillo’s Hot Dogs (8705 West Sura Lane)
1800,4.2,60.0,It's Just Wings (6439 South 27th Street)
1801,4.4,25.0,Denny's (9650 S 20th St)
1802,4.8,40.0,Wendy's  (7707 W. Layton Avenue)
1803,4.9,11.0,Jersey Mike's Subs (1190 West Sunset Dr.)
1804,4.6,22.0,Cousin's Subs (7495 W. Layton Ave.)
1805,4.4,25.0,McDonald's® (108th St &amp; Forest Home)
1808,4.4,60.0,Fazoli's (10833 West Greenfield Avenue)
1809,4.2,23.0,Casablanca (Brookfield)
1810,4.8,65.0,Mezcalero Restaurant and Bar
1811,4.4,132.0,Outback Steakhouse (8625 W. Sura Lane)
1812,4.5,94.0,Taste of India
1813,4.8,59.0,Indian village restaurant
1814,4.5,63.0,La Estacion Restaurant
1815,4.4,82.0,Red Lobster (4645 South 76Th Street)
1816,4.0,28.0,Balistreri Brother's Pizza
1817,4.5,22.0,MOD Pizza (Greenfield)
1818,4.6,22.0,The Burger Den (4695 S. 108Th St.)
1819,4.5,90.0,Milwaukee Burger Company (Franklin)
1820,4.3,64.0,Buffalo Wild Wings (1180 W Sunset Dr Ste 106)
1821,4.5,112.0,Mulligans Irish Pub and Grill
1822,4.6,105.0,Tanpopo Ramen &amp; Sushi
1823,4.9,110.0,Starbucks (6th &amp; Drexel)
1824,4.8,200.0,Kyoto (Milwaukee)
1825,4.5,123.0,Crawdaddy's on Greenfield
1826,4.8,142.0,Cafe Zupas (8775 W. Sura Lane)
1827,4.8,90.0,Tropical Smoothie Cafe (7940 S 6th St)
1831,4.1,94.0,Taco Bell (8261 S. Howell Ave.)
1832,4.5,30.0,Marco's Pizza (15415 W. National Ave.)
1833,4.7,90.0,Panera (8907 South Howell Avenue)
1834,4.3,87.0,Taco Bell (5420 South 108th Street)
1835,4.5,56.0,Dairy Queen Grill &amp; Chill (17440A W Bluemound Rd)
1836,4.7,109.0,Noodles &amp; Company (8609 S Howell Ave)
1837,4.4,31.0,It's Just Wings (1260 Sunset Dr)
1838,4.4,77.0,Denny's (4695 S 108th St)
1840,4.4,135.0,Outback Steakhouse (295 S. Moorland Road)
1841,4.8,73.0,Panera (1170 W Sunset Drive)
1843,4.7,28.0,Cousin's Subs (135 W. Rawson Ave.)
1845,4.8,31.0,McDonald's® (Rawson &amp; 76th St)
1847,4.8,77.0,Starbucks (108th &amp; West Forest)
1848,4.9,25.0,Cousins Subs  (7700 S. Lovers Lane Rd. Suite 160)
1849,4.5,51.0,"Noodles &amp; Company (17000 W Bluemound Rd, Unit H)"
1873,4.7,192.0,Shawarma House Oakland
1874,3.9,25.0,Tokyo Hut (Mayfair)
1875,4.9,33.0,Noodles &amp; Company (8781 N Port Washington Rd)
1886,4.4,62.0,Jet's Pizza (Glendale)
1893,4.8,200.0,Cafe India Bar &amp; Grill (Bayview)
1895,4.4,86.0,Dunkin' (106 W Silver Spring Dr)
1903,4.8,14.0,MKE Calzone Company
1904,4.4,100.0,Chilango Express
1905,4.8,108.0,The Fatty Patty
1908,4.1,16.0,Auntie Anne's (1614 W. Wisconsin Ave.)
1912,4.6,63.0,Shawarma House BlueMound
1914,4.3,126.0,Qdoba Mexican Eats (510 West Silver Spring Drive Unit K-124)
1915,4.5,12.0,Movida at Hotel Madrid
1916,4.6,12.0,Tua Pasta
1924,4.9,49.0,Grassroots Salad Company
1925,4.9,41.0,Roast Coffee Company
1928,4.9,34.0,Highlands Cafe
1935,4.8,58.0,Grebe's Bakery
1936,4.8,14.0,HuevoRito (3536 West Fond Du Lac Avenue)
1938,4.7,19.0,The Chocolate Factory (Elm Grove)
1940,4.0,25.0,Firehouse Subs (Brown Deer)
1942,4.7,25.0,Pita Pit (E. Wisconsin)
1943,3.8,35.0,Wild Burger (1123 N Water St.)
1944,4.7,182.0,Jet's Pizza (East Kenilworth)
1945,4.9,184.0,Jersey Mike's Subs (Ogden Ave)
1946,4.7,183.0,Wisconsin Pizza Authority
1949,4.5,41.0,Riverfront Pizzeria Bar and Grill
1950,4.7,91.0,Cheba Hut (2907 N Oakland Avenue)
1951,4.7,37.0,Cudahy Pancake House &amp; More
1952,4.8,62.0,Centraal Grand Cafe &amp; Tappery
1953,4.8,71.0,Meat on the Street
1956,4.9,21.0,Pokeworks (17000 W Bluemound Rd)
1957,4.5,40.0,Korean Wings #1 
1958,3.9,46.0,Wow Bao (10833 West Greenfield Avenue)
1959,4.5,69.0,Merge
1960,4.8,200.0,Fusion Poke
1972,4.6,53.0,Falbo Brothers
1977,4.8,25.0,Mexic 103 Mexican Restaurant
1978,4.6,141.0,Smoke Shack
1979,4.6,80.0,Sobelmans @Marquette
1982,4.5,64.0,O So Good
1983,4.1,16.0,Zaffiro's Pizza (Northshore)
1986,4.7,51.0,Damascus Gate Restaurant
1992,4.6,49.0,Royal India Milwaukee
1994,4.8,53.0,Tandoor Restaurant
1995,4.2,12.0,Pizza Crafters
1996,4.6,12.0,Uno Pizzeria &amp; Grill (W.180 N.9455 Premier Lane)
1997,4.6,80.0,Anmol Restaurant 
1999,4.8,169.0,Maharaja
2000,4.3,100.0,Thai Barbeque Restaurant
2002,4.7,52.0,Sal's Pizza Eastside
2003,4.5,69.0,Pizza Man (Milwaukee)
2005,4.9,53.0,Riverwest Pizza
2006,4.6,53.0,Royal Garden + Everest Cafe
2007,4.8,53.0,Tangled Noodles and More
2008,4.8,43.0,Bento Xpert
2011,4.4,24.0,The Pasta Tree Restaurant &amp; Wine Bar
2013,4.8,36.0,Evie's Vietnamese  kitchen
2014,4.4,74.0,Gyro27 (27th st)
2015,4.9,13.0,Falafel Guys
2016,4.0,44.0,China Kitchen
2018,4.7,150.0,Fushimi
2020,4.7,58.0,Casablanca
2021,4.6,200.0,Shawarma King 
2023,4.4,146.0,China Gourmet
2049,3.4,22.0,Just Wing It. (8718 W Lisbon Ave)
2060,4.6,68.0,Manhattan Mocha Cafe
2064,4.9,17.0,El Rey (Cesar Chavez Drive)
2068,4.5,62.0,Park Place Cafe
2070,4.2,18.0,The Drive-Thru
2071,4.6,24.0,Point Burger Bar Milwaukee Express
2078,4.5,131.0,El Tucanazo Taqueria And Seafood
2079,4.9,19.0,St. Paul Fish Company (Milwaukee)
2084,4.7,71.0,Cream City Cluckery
2087,4.1,13.0,Meyer's Restaurant
2090,4.6,140.0,Lazo's Taco Shack
2104,3.5,21.0,Burger King (4040 North Green Bay Avenue)
2105,4.8,83.0,Colectivo Wauwatosa Swan Boulevard
2106,5.0,103.0,Colectivo Prospect
2107,4.7,143.0,Benji's Deli &amp; Restaurant (4156 N Oakland Ave)
2108,4.8,97.0,Colectivo Third Ward
2109,4.8,108.0,Colectivo Humboldt
2118,4.2,16.0,Chicken Palace (3433 W National Ave)
2120,4.9,65.0,Aloha Poke Company
2121,4.9,14.0,Beans &amp; Barley
2124,4.3,10.0,MKE Pizza Co.
2130,4.3,83.0,El Tenampa Mexican Grill
2131,4.4,17.0,Los Mariachis Mexican Restaurant
2132,4.7,19.0,Big Deal Burgers &amp; Custard
2140,3.4,14.0,Firebelly Wings (6821 West Lincoln Avenue)
2142,4.8,28.0,Uncle Julio's (Brookfield)
2143,3.9,16.0,Guy Fieri's Flavortown Kitchen (95 N Moreland)
2146,4.6,34.0,Pizza Man (Wauwatosa)
2148,4.5,11.0,Brick 3 Pizza
2149,4.3,15.0,Brothers Bar &amp; Grill (Milwaukee)
2150,4.8,44.0,Firehouse Subs (Wauwatosa)
2152,4.3,22.0,Rocky Rococo Pizza &amp; Pasta (Airport)
2154,4.6,14.0,Buster's American Kitchen (Wauwatosa)
2155,4.2,41.0,Dunkin' (151 W Layton Ave)
2157,4.7,124.0,Charleys Cheesesteaks - Ohio Plaza
2159,4.8,18.0,Mara's Grill
2160,4.7,57.0,"Los Comales - Milwaukee, WI"
2161,4.6,19.0,Macs &amp; Stacks (Brookfield)
2162,4.9,153.0,Aloha Poke Co. (Buffalo St.)
2163,4.2,38.0,Dave &amp; Buster's (Wauwatosa)
2164,4.0,52.0,It's Just Wings (1601 Miller Parkway)
2165,3.6,37.0,Jamerican Jerk Center
2167,4.5,200.0,Mad Chicken (S. Milwaukee)
2168,4.6,76.0,Cafe Hollander (Tosa Village)
2169,3.7,39.0,Topper's Pizza (Glendale)
2170,4.0,45.0,American Best Wings
2171,4.3,84.0,National Pizza Pub and Grille
2173,4.1,127.0,Chili's (1601 Miller Parkway)
2180,4.1,77.0,Chicago style
2183,4.7,30.0,Alreem
2185,4.4,156.0,Papa Johns (N Oakland Ave)
2186,3.8,45.0,Red Lobster (2801 North Mayfair Road)
2187,4.1,74.0,Cousins Subs (Appleton Ave)
2191,4.5,97.0,On The Clock Bar and Grill
2193,4.6,39.0,Mangos Cafe
2194,4.1,56.0,Munchie's Frozen Custard 
2195,4.4,79.0,Cracker Barrel Old Country Store (9778 Rivercrest Dr)
2196,4.7,107.0,Dave's Hot Chicken (Menomonee Falls)
2200,4.2,103.0,Champion Chicken
2201,4.3,44.0,Red Robin Gourmet Burgers (95 N Moorland Rd)
2202,4.5,133.0,Judys On North
2203,4.2,152.0,Mo's Irish Pub (Wauwatosa)
2204,3.9,91.0,MKE Chicken and Wing Company
2205,4.4,72.0,Buddha's Burgers 
2206,4.5,200.0,Mad Chicken
2209,4.5,70.0,"California Pizza Kitchen (5665 North Centerpark Way, Unti N-141)"
2210,4.6,85.0,Kelly's Bleachers (Milwaukee)
2211,4.8,37.0,Saz's State House (Milwaukee)
2213,4.3,52.0,Texas de Brazil (Milwaukee)
2214,4.6,121.0,Cafe Hollander (Downer)
2215,4.3,198.0,Denny's (8001 W Brown Deer Rd)
2216,4.7,109.0,Cafe Benelux
2218,4.7,178.0,Panera (5595 N Port Washington Road)
2221,4.1,200.0,George Webb (Oakland)
2222,4.7,46.0,Milwaukee Brat House (Shorewood)
2223,4.6,117.0,Noodles &amp; Company (5333 N Port Washington Rd)
2224,4.7,78.0,Crafty Cow Tosa
2225,4.7,200.0,Corner Bakery (Shorewood)
2227,4.2,109.0,Wendy's  (627 E. Capitol Drive)
2229,4.0,200.0,Checkers (1205 W. North Avenue)
2230,4.1,99.0,Zaza Steak &amp; Lemonade (Milwaukee)
2231,4.0,42.0,Cousins Subs  (5333 N. Port Washington Rd.)
2233,4.6,200.0,Wings Over Milwaukee
2234,3.9,200.0,McDonald's® (Port Washington &amp; Richter)
2235,4.5,200.0,Chubby's Cheesesteaks (Oakland &amp; North)
2236,4.6,112.0,Sobelman's
2237,4.5,200.0,Five Guys WI-0505 5650 N. Port Washington Rd
2238,4.7,200.0,Harry's Bar and Grill
2242,4.6,17.0,Gyro MKE
2243,4.8,68.0,Char'd
2245,4.6,200.0,Chick-fil-A  (12625 W Capitol Dr)
2251,4.6,50.0,Screaming Tuna Mequon
2252,4.9,29.0,The Coffee Bean
2254,4.8,37.0,Kraverz Frozen Custard (Milwaukee)
2255,4.8,200.0,Toast
2259,4.3,88.0,IHOP (Layton)
2261,4.4,10.0,Wing Me
2262,4.6,87.0,India Garden
2263,4.2,55.0,The Burger Den (8001 W. Brown Deer Road)
2264,4.6,58.0,Pita Palace
2265,4.5,118.0,Rosati's Chicago Pizza
2266,3.7,14.0,8900 Bistro
2267,4.3,97.0,Yamato Sushi House
2268,4.3,23.0,Red Snapper Fish Company
2270,4.5,150.0,Carson's Ribs (Milwaukee)
2271,4.6,180.0,P.F. Chang's (Wauwatosa/Mayfair)
2272,3.9,32.0,New York Pizza Delivery (4103 W Capitol Dr)
2273,4.2,200.0,Buffalo Wild Wings (1123 N Water St)
2274,4.8,137.0,Cafe India Bar &amp; Grill (Walker's Point)
2275,4.9,118.0,Kanpai Izakaya
2276,4.5,200.0,Laughing Crab
2277,4.6,200.0,Botanas II Mexican Restaurant
2278,4.7,200.0,Chipotle Mexican Grill (600 E Ogden Ave)
2279,4.7,159.0,Bollywood Grill
2280,4.7,200.0,Taqueria La Esperanza
2281,4.5,90.0,MOD Pizza (Shorewood)
2282,4.8,89.0,Don's 
2284,4.5,200.0,Toppers Pizza (Milwaukee Eastside)
2285,4.5,200.0,AJ Bombers (Water &amp; Knapp)
2287,4.4,71.0,Hong Kong Express (MLK Milwaukee)
2288,4.3,200.0,Pizza Shuttle
2289,4.6,200.0,Shake Shack (Third Ward)
2290,4.8,119.0,FreshFin Poké (East Side)
2291,4.6,72.0,Belair Cantina (Downer Ave)
2292,4.7,154.0,The Knick
2293,4.6,184.0,Qdoba Mexican Eats (1348 E Brady St)
2295,4.6,174.0,The King and I
2296,4.7,200.0,Huan Xi
2298,4.7,123.0,DanDan
2300,4.8,67.0,Alem Ethiopian Village
2306,4.7,12.0,Honey Berry Pancakes &amp; Cafe (Brookfield)
2307,4.6,37.0,Subway (1807 E Locust St)
2308,4.7,13.0,Freshii (250 E Wisconsin Ave)
2310,4.8,83.0,Potbelly Sandwich Shop (Bayshore Mall | 109)
2311,4.8,200.0,Starbucks (Webster &amp; Downer)
